experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E8_launch_service,PIAP sixes,6,0.415,1,1,0.150928,0.001403276444661629,0.150928,0.12814925141300565,1.0,250000
E8_launch_service,PIAP sixes,6,0.415,1,2,0.0,0.0,0.150928,0.12814925141300565,1.0,250000
E8_launch_service,PIAP sixes,6,0.415,1,3,0.0,0.0,0.150928,0.12814925141300565,1.0,250000
E8_launch_service,PIAP sixes,6,0.415,2,1,0.25194,0.0017017777689865852,0.301968,0.31084057033828133,1.6495702761304383,250000
E8_launch_service,PIAP sixes,6,0.415,2,2,0.050028,0.0008545707818740015,0.301968,0.31084057033828133,1.6495702761304383,250000
E8_launch_service,PIAP sixes,6,0.415,2,3,0.0,0.0,0.301968,0.31084057033828133,1.6495702761304383,250000
E8_launch_service,PIAP sixes,6,0.415,3,1,0.326048,0.0018375591197404817,0.453288,0.5495641873127493,2.100570576998854,250000
E8_launch_service,PIAP sixes,6,0.415,3,2,0.103608,0.0011946252727646064,0.453288,0.5495641873127493,2.100570576998854,250000
E8_launch_service,PIAP sixes,6,0.415,3,3,0.023632,0.000595446949366815,0.453288,0.5495641873127493,2.100570576998854,250000
E8_launch_service,PIAP sixes,6,0.415,4,1,0.38372,0.0019062608204362382,0.605132,0.8443826401065605,2.432960340182554,250000
E8_launch_service,PIAP sixes,6,0.415,4,2,0.153496,0.001413022592067564,0.605132,0.8443826401065605,2.432960340182554,250000
E8_launch_service,PIAP sixes,6,0.415,4,3,0.054528,0.0008900618513900832,0.605132,0.8443826401065605,2.432960340182554,250000
E8_launch_service,PIAP sixes,6,0.415,5,1,0.42908,0.0019401836102696673,0.755156,1.192708186496746,2.687600729084382,250000
E8_launch_service,PIAP sixes,6,0.415,5,2,0.197764,0.0015613877194442722,0.755156,1.192708186496746,2.687600729084382,250000
E8_launch_service,PIAP sixes,6,0.415,5,3,0.087176,0.0011058037566298977,0.755156,1.192708186496746,2.687600729084382,250000
E8_launch_service,PIAP sixes,6,0.415,6,1,0.467764,0.0019559222521479186,0.907636,1.5985112855491421,2.891446754770493,250000
E8_launch_service,PIAP sixes,6,0.415,6,2,0.237936,0.0016692134219053073,0.907636,1.5985112855491421,2.891446754770493,250000
E8_launch_service,PIAP sixes,6,0.415,6,3,0.11936,0.001270909646262298,0.907636,1.5985112855491421,2.891446754770493,250000
E8_launch_service,PIAP sixes,6,0.415,7,1,0.548244,0.0019508549297660269,1.058932,1.7287459343597376,3.6391626015862335,250000
E8_launch_service,PIAP sixes,6,0.415,7,2,0.2729,0.0017461635049948788,1.058932,1.7287459343597376,3.6391626015862335,250000
E8_launch_service,PIAP sixes,6,0.415,7,3,0.136648,0.0013464234178700153,1.058932,1.7287459343597376,3.6391626015862335,250000
E8_launch_service,PIAP sixes,6,0.415,8,1,0.600968,0.0019196214903658497,1.208976,1.9129846833627333,4.291816431013003,250000
E8_launch_service,PIAP sixes,6,0.415,8,2,0.32292,0.0018329622962862712,1.208976,1.9129846833627333,4.291816431013003,250000
E8_launch_service,PIAP sixes,6,0.415,8,3,0.16004,0.0014372411424300932,1.208976,1.9129846833627333,4.291816431013003,250000
E8_launch_service,PIAP sixes,6,0.415,9,1,0.640168,0.0018814077949351456,1.360684,2.151119656622627,4.832223176870255,250000
E8_launch_service,PIAP sixes,6,0.415,9,2,0.369108,0.0018916479159771541,1.360684,2.151119656622627,4.832223176870255,250000
E8_launch_service,PIAP sixes,6,0.415,9,3,0.194012,0.0015501176143211967,1.360684,2.151119656622627,4.832223176870255,250000
E8_launch_service,PIAP sixes,6,0.415,10,1,0.670996,0.0018418176127373029,1.51238,2.4471285241140963,5.245537413440086,250000
E8_launch_service,PIAP sixes,6,0.415,10,2,0.408392,0.0019268224559716733,1.51238,2.4471285241140963,5.245537413440086,250000
E8_launch_service,PIAP sixes,6,0.415,10,3,0.228936,0.001646980001389217,1.51238,2.4471285241140963,5.245537413440086,250000
E8_launch_service,PIAP sixes,6,0.415,11,1,0.695248,0.0018043850633101945,1.663496,2.798784253121012,5.549280827422053,250000
E8_launch_service,PIAP sixes,6,0.415,11,2,0.442464,0.0019469800212609132,1.663496,2.798784253121012,5.549280827422053,250000
E8_launch_service,PIAP sixes,6,0.415,11,3,0.262412,0.0017245859113081605,1.663496,2.798784253121012,5.549280827422053,250000
E8_launch_service,PIAP sixes,6,0.415,12,1,0.715712,0.0017682125983805562,1.814864,3.20404147766991,5.7691655130285815,250000
E8_launch_service,PIAP sixes,6,0.415,12,2,0.471964,0.0019569163865180202,1.814864,3.20404147766991,5.7691655130285815,250000
E8_launch_service,PIAP sixes,6,0.415,12,3,0.293288,0.0017846557142637116,1.814864,3.20404147766991,5.7691655130285815,250000
E8_launch_service,PIAP sixes,6,0.415,13,1,0.758876,0.001676840272635123,1.966936,3.332576102208409,6.5118809462980884,250000
E8_launch_service,PIAP sixes,6,0.415,13,2,0.50924,0.0019596652912289283,1.966936,3.332576102208409,6.5118809462980884,250000
E8_launch_service,PIAP sixes,6,0.415,13,3,0.320508,0.0018293536786847288,1.966936,3.332576102208409,6.5118809462980884,250000
E8_launch_service,PIAP sixes,6,0.415,14,1,0.787268,0.0016042194521569942,2.119332,3.521161958423834,7.15078730746023,250000
E8_launch_service,PIAP sixes,6,0.415,14,2,0.548256,0.0019508503691214273,2.119332,3.521161958423834,7.15078730746023,250000
E8_launch_service,PIAP sixes,6,0.415,14,3,0.351312,0.001871330479680048,2.119332,3.521161958423834,7.15078730746023,250000
E8_launch_service,PIAP sixes,6,0.415,15,1,0.808188,0.0015434058880407183,2.27038,3.7624417053668218,7.681469496104002,250000
E8_launch_service,PIAP sixes,6,0.415,15,2,0.581288,0.0019339242074835608,2.27038,3.7624417053668218,7.681469496104002,250000
E8_launch_service,PIAP sixes,6,0.415,15,3,0.384324,0.0019068254167731228,2.27038,3.7624417053668218,7.681469496104002,250000
E8_launch_service,PIAP sixes,6,0.415,16,1,0.824228,0.001492054188490305,2.421124,4.062562826875308,8.092466129004277,250000
E8_launch_service,PIAP sixes,6,0.415,16,2,0.608944,0.0019129086090093719,2.421124,4.062562826875308,8.092466129004277,250000
E8_launch_service,PIAP sixes,6,0.415,16,3,0.414968,0.0019314487182032056,2.421124,4.062562826875308,8.092466129004277,250000
E8_launch_service,PIAP sixes,6,0.415,17,1,0.837464,0.001446251839620315,2.572816,4.417211498989995,8.40315354340834,250000
E8_launch_service,PIAP sixes,6,0.415,17,2,0.63246,0.001889969973109033,2.572816,4.417211498989995,8.40315354340834,250000
E8_launch_service,PIAP sixes,6,0.415,17,3,0.44338,0.0019473926209010446,2.572816,4.417211498989995,8.40315354340834,250000
E8_launch_service,PIAP sixes,6,0.415,18,1,0.848344,0.0014060535519844503,2.7237,4.828889625558503,8.616490497997242,250000
E8_launch_service,PIAP sixes,6,0.415,18,2,0.652476,0.0018666407349023952,2.7237,4.828889625558503,8.616490497997242,250000
E8_launch_service,PIAP sixes,6,0.415,18,3,0.468716,0.0019561597784016624,2.7237,4.828889625558503,8.616490497997242,250000
E8_launch_service,PIAP sixes,6,0.415,19,1,0.871524,0.00131170672755161,2.874468,4.954569535254143,9.355475638468908,250000
E8_launch_service,PIAP sixes,6,0.415,19,2,0.682104,0.0018253825598374212,2.874468,4.954569535254143,9.355475638468908,250000
E8_launch_service,PIAP sixes,6,0.415,19,3,0.495732,0.001959928592669153,2.874468,4.954569535254143,9.355475638468908,250000
E8_launch_service,PIAP sixes,6,0.415,20,1,0.88622,0.001244771984136147,3.024276,5.141803243036971,9.984682653405345,250000
E8_launch_service,PIAP sixes,6,0.415,20,2,0.70924,0.0017801229843039945,3.024276,5.141803243036971,9.984682653405345,250000
E8_launch_service,PIAP sixes,6,0.415,20,3,0.523948,0.001957750562912358,3.024276,5.141803243036971,9.984682653405345,250000
E8_launch_service,PIAP sixes,6,0.415,21,1,0.897188,0.0011905556459188115,3.175184,5.380572088432355,10.518784517667015,250000
E8_launch_service,PIAP sixes,6,0.415,21,2,0.732312,0.0017355958134248764,3.175184,5.380572088432355,10.518784517667015,250000
E8_launch_service,PIAP sixes,6,0.415,21,3,0.551576,0.0019495445849388707,3.175184,5.380572088432355,10.518784517667015,250000
E8_launch_service,PIAP sixes,6,0.415,22,1,0.905784,0.0011451456310417644,3.325612,5.671099509854038,10.950923301364094,250000
E8_launch_service,PIAP sixes,6,0.415,22,2,0.750952,0.0016952497358708582,3.325612,5.671099509854038,10.950923301364094,250000
E8_launch_service,PIAP sixes,6,0.415,22,3,0.576796,0.0019367433298540873,3.325612,5.671099509854038,10.950923301364094,250000
E8_launch_service,PIAP sixes,6,0.415,23,1,0.913084,0.0011043107477866371,3.4763,6.016838377353508,11.280052428890068,250000
E8_launch_service,PIAP sixes,6,0.415,23,2,0.766576,0.001658198162679139,3.4763,6.016838377353508,11.280052428890068,250000
E8_launch_service,PIAP sixes,6,0.415,23,3,0.599008,0.0019211896242273823,3.4763,6.016838377353508,11.280052428890068,250000
E8_launch_service,PIAP sixes,6,0.415,24,1,0.919024,0.0010693691559569849,3.627108,6.416333221668883,11.516656221309482,250000
E8_launch_service,PIAP sixes,6,0.415,24,2,0.780224,0.0016232516464675197,3.627108,6.416333221668883,11.516656221309482,250000
E8_launch_service,PIAP sixes,6,0.415,24,3,0.61874,0.0019039291593080244,3.627108,6.416333221668883,11.516656221309482,250000
E8_launch_service,PIAP sixes,6,0.415,25,1,0.931304,0.000991510975789768,3.777988,6.546220856739426,12.247760214327414,250000
E8_launch_service,PIAP sixes,6,0.415,25,2,0.80142,0.001563809720647317,3.777988,6.546220856739426,12.247760214327414,250000
E8_launch_service,PIAP sixes,6,0.415,25,3,0.642688,0.001878494654018999,3.777988,6.546220856739426,12.247760214327414,250000
E8_launch_service,PIAP sixes,6,0.415,26,1,0.939308,0.0009359567962936269,3.928752,6.7318226497866025,12.880985217305588,250000
E8_launch_service,PIAP sixes,6,0.415,26,2,0.819656,0.0015071369838955213,3.928752,6.7318226497866025,12.880985217305588,250000
E8_launch_service,PIAP sixes,6,0.415,26,3,0.665676,0.0018492741282492419,3.928752,6.7318226497866025,12.880985217305588,250000
E8_launch_service,PIAP sixes,6,0.415,27,1,0.945404,0.0008905846333581426,4.079972,6.969356356641429,13.417757880412534,250000
E8_launch_service,PIAP sixes,6,0.415,27,2,0.83428,0.0014575700825065804,4.079972,6.969356356641429,13.417757880412534,250000
E8_launch_service,PIAP sixes,6,0.415,27,3,0.687356,0.001817196870722138,4.079972,6.969356356641429,13.417757880412534,250000
E8_launch_service,PIAP sixes,6,0.415,28,1,0.950076,0.0008537287915278911,4.231264,7.258337995655979,13.856047564288271,250000
E8_launch_service,PIAP sixes,6,0.415,28,2,0.846212,0.0014141220083949328,4.231264,7.258337995655979,13.856047564288271,250000
E8_launch_service,PIAP sixes,6,0.415,28,3,0.70642,0.0017851749878124105,4.231264,7.258337995655979,13.856047564288271,250000
E8_launch_service,PIAP sixes,6,0.415,29,1,0.953536,0.0008251120154211457,4.381684,7.603951739950958,14.186013882706138,250000
E8_launch_service,PIAP sixes,6,0.415,29,2,0.856324,0.0013749827171326897,4.381684,7.603951739950958,14.186013882706138,250000
E8_launch_service,PIAP sixes,6,0.415,29,3,0.722808,0.0017546394454410943,4.381684,7.603951739950958,14.186013882706138,250000
E8_launch_service,PIAP sixes,6,0.415,30,1,0.956828,0.0007967170092395557,4.532712,8.003353938471752,14.42345104111407,250000
E8_launch_service,PIAP sixes,6,0.415,30,2,0.864636,0.0013410788507099297,4.532712,8.003353938471752,14.42345104111407,250000
E8_launch_service,PIAP sixes,6,0.415,30,3,0.73714,0.0017255331532354166,4.532712,8.003353938471752,14.42345104111407,250000
E8_launch_service,PIAP sixes,6,0.415,31,1,0.963284,0.0007372094964594807,4.68424,8.133376155904624,15.156000241556939,250000
E8_launch_service,PIAP sixes,6,0.415,31,2,0.87832,0.0012815101596915413,4.68424,8.133376155904624,15.156000241556939,250000
E8_launch_service,PIAP sixes,6,0.415,31,3,0.756376,0.001682732070403079,4.68424,8.133376155904624,15.156000241556939,250000
E8_launch_service,PIAP sixes,6,0.415,32,1,0.967704,0.0006929975565439588,4.83518,8.311175612302447,15.803652231919205,250000
E8_launch_service,PIAP sixes,6,0.415,32,2,0.889884,0.0012270944157242837,4.83518,8.311175612302447,15.803652231919205,250000
E8_launch_service,PIAP sixes,6,0.415,32,3,0.773656,0.0016403801650832315,4.83518,8.311175612302447,15.803652231919205,250000
E8_launch_service,PIAP sixes,6,0.415,33,1,0.970932,0.0006585489326270038,4.986816,8.547388371697485,16.34379236423205,250000
E8_launch_service,PIAP sixes,6,0.415,33,2,0.899404,0.0011791086638341937,4.986816,8.547388371697485,16.34379236423205,250000
E8_launch_service,PIAP sixes,6,0.415,33,3,0.789008,0.001599409844406039,4.986816,8.547388371697485,16.34379236423205,250000
E8_launch_service,PIAP sixes,6,0.415,34,1,0.97338,0.0006310028225133701,5.138276,8.838503101836405,16.778821783389628,250000
E8_launch_service,PIAP sixes,6,0.415,34,2,0.906704,0.0011401194244196956,5.138276,8.838503101836405,16.778821783389628,250000
E8_launch_service,PIAP sixes,6,0.415,34,3,0.802584,0.0015603516690562683,5.138276,8.838503101836405,16.778821783389628,250000
E8_launch_service,PIAP sixes,6,0.415,35,1,0.975356,0.0006077475923802,5.29036,9.189983830335324,17.10284264677912,250000
E8_launch_service,PIAP sixes,6,0.415,35,2,0.913148,0.001103942783910097,5.29036,9.189983830335324,17.10284264677912,250000
E8_launch_service,PIAP sixes,6,0.415,35,3,0.813892,0.001525639687829309,5.29036,9.189983830335324,17.10284264677912,250000
E8_launch_service,PIAP sixes,6,0.415,36,1,0.976964,0.0005880698071885214,5.441416,9.594894294521175,17.330273968534367,250000
E8_launch_service,PIAP sixes,6,0.415,36,2,0.918324,0.0010735722186826528,5.441416,9.594894294521175,17.330273968534367,250000
E8_launch_service,PIAP sixes,6,0.415,36,3,0.823864,0.00149326846865601,5.441416,9.594894294521175,17.330273968534367,250000
E8_launch_service,PIAP sixes,6,0.415,37,1,0.980432,0.0005429602368985844,5.593128,9.726366081080323,18.060480685568827,250000
E8_launch_service,PIAP sixes,6,0.415,37,2,0.926964,0.0010199666950870237,5.593128,9.726366081080323,18.060480685568827,250000
E8_launch_service,PIAP sixes,6,0.415,37,3,0.83812,0.0014438955137944852,5.593128,9.726366081080323,18.060480685568827,250000
E8_launch_service,PIAP sixes,6,0.415,38,1,0.98274,0.0005105353040244727,5.742904,9.908965282645127,18.69514576146806,250000
E8_launch_service,PIAP sixes,6,0.415,38,2,0.933916,0.000973841182191163,5.742904,9.908965282645127,18.69514576146806,250000
E8_launch_service,PIAP sixes,6,0.415,38,3,0.850528,0.0013976881965064823,5.742904,9.908965282645127,18.69514576146806,250000
E8_launch_service,PIAP sixes,6,0.415,39,1,0.984468,0.0004847307376224518,5.892216,10.14950320735682,19.220473498972844,250000
E8_launch_service,PIAP sixes,6,0.415,39,2,0.939272,0.0009362163994236923,5.892216,10.14950320735682,19.220473498972844,250000
E8_launch_service,PIAP sixes,6,0.415,39,3,0.860928,0.0013564048484424487,5.892216,10.14950320735682,19.220473498972844,250000
E8_launch_service,PIAP sixes,6,0.415,40,1,0.985768,0.0004643082415642509,6.042704,10.438066120648486,19.658233295572163,250000
E8_launch_service,PIAP sixes,6,0.415,40,2,0.943652,0.0009039226156375852,6.042704,10.438066120648486,19.658233295572163,250000
E8_launch_service,PIAP sixes,6,0.415,40,3,0.87,0.0013183094629107385,6.042704,10.438066120648486,19.658233295572163,250000
E8_launch_service,PIAP sixes,6,0.415,41,1,0.986864,0.0004463199401692312,6.193396,10.781997115172457,19.99361963108341,250000
E8_launch_service,PIAP sixes,6,0.415,41,2,0.947456,0.0008746356150321401,6.193396,10.781997115172457,19.99361963108341,250000
E8_launch_service,PIAP sixes,6,0.415,41,3,0.87762,0.0012846787703094656,6.193396,10.781997115172457,19.99361963108341,250000
E8_launch_service,PIAP sixes,6,0.415,42,1,0.987692,0.0004322057883150458,6.344044,11.189082482393927,20.216406260952326,250000
E8_launch_service,PIAP sixes,6,0.415,42,2,0.950696,0.0008486878361977257,6.344044,11.189082482393927,20.216406260952326,250000
E8_launch_service,PIAP sixes,6,0.415,42,3,0.884056,0.001255018404358984,6.344044,11.189082482393927,20.216406260952326,250000
E8_launch_service,PIAP sixes,6,0.415,43,1,0.98974,0.00039502111329821435,6.49548,11.313832824931309,20.95792685394949,250000
E8_launch_service,PIAP sixes,6,0.415,43,2,0.956372,0.0008007227090613219,6.49548,11.313832824931309,20.95792685394949,250000
E8_launch_service,PIAP sixes,6,0.415,43,3,0.894524,0.0012040898385911882,6.49548,11.313832824931309,20.95792685394949,250000
E8_launch_service,PIAP sixes,6,0.415,44,1,0.991036,0.00036947214876407823,6.647352,11.498237381045529,21.59429214081115,250000
E8_launch_service,PIAP sixes,6,0.415,44,2,0.960632,0.0007623181636790807,6.647352,11.498237381045529,21.59429214081115,250000
E8_launch_service,PIAP sixes,6,0.415,44,3,0.902932,0.0011605173298994578,6.647352,11.498237381045529,21.59429214081115,250000
E8_launch_service,PIAP sixes,6,0.415,45,1,0.99192,0.00035093773673265693,6.798796,11.738967906255615,22.124799398628223,250000
E8_launch_service,PIAP sixes,6,0.415,45,2,0.964216,0.0007281446727938357,6.798796,11.738967906255615,22.124799398628223,250000
E8_launch_service,PIAP sixes,6,0.415,45,3,0.910252,0.0011204159367289165,6.798796,11.738967906255615,22.124799398628223,250000
E8_launch_service,PIAP sixes,6,0.415,46,1,0.992656,0.0003346969749180441,6.950532,12.03102904109217,22.559558312879773,250000
E8_launch_service,PIAP sixes,6,0.415,46,2,0.967104,0.0006991883820306356,6.950532,12.03102904109217,22.559558312879773,250000
E8_launch_service,PIAP sixes,6,0.415,46,3,0.91636,0.0010852408700314231,6.950532,12.03102904109217,22.559558312879773,250000
E8_launch_service,PIAP sixes,6,0.415,47,1,0.993148,0.0003233714919333087,7.102564,12.373614120360482,22.90149030221087,250000
E8_launch_service,PIAP sixes,6,0.415,47,2,0.96952,0.0006738635019508323,7.102564,12.373614120360482,22.90149030221087,250000
E8_launch_service,PIAP sixes,6,0.415,47,3,0.921528,0.0010541385492652956,7.102564,12.373614120360482,22.90149030221087,250000
E8_launch_service,PIAP sixes,6,0.415,48,1,0.99366,0.0003111355240601115,7.2541,12.765248250993002,23.154658443554528,250000
E8_launch_service,PIAP sixes,6,0.415,48,2,0.971412,0.0006532504021737741,7.2541,12.765248250993002,23.154658443554528,250000
E8_launch_service,PIAP sixes,6,0.415,48,3,0.926116,0.0010254015285657229,7.2541,12.765248250993002,23.154658443554528,250000
E8_launch_service,PIAP sixes,6,0.415,49,1,0.9946,0.0002872811789449483,7.404652,12.888032311025245,23.898079337063148,250000
E8_launch_service,PIAP sixes,6,0.415,49,2,0.97468,0.0006158131308121321,7.404652,12.888032311025245,23.898079337063148,250000
E8_launch_service,PIAP sixes,6,0.415,49,3,0.932948,0.0009804391712768593,7.404652,12.888032311025245,23.898079337063148,250000
E8_launch_service,PIAP sixes,6,0.415,50,1,0.995252,0.0002694684669866477,7.555416,13.069277344053372,24.537443424576857,250000
E8_launch_service,PIAP sixes,6,0.415,50,2,0.97716,0.0005856214252605172,7.555416,13.069277344053372,24.537443424576857,250000
E8_launch_service,PIAP sixes,6,0.415,50,3,0.938764,0.0009398697839404057,7.555416,13.069277344053372,24.537443424576857,250000
