strategy,topology,rho,loe_year,acceleration_years,cannibalization,capacity_profile,risk_policy_profile,minimum_synergy,solution_exists,binding_P5_NPV_usd_m,binding_capacity_breach_probability,delta_eNPV_at_frontier_usd_m,n_runs
Parallel PIAP,same_asset,0.2,15.0,0.0,0.0,high,growth,0.01,True,-1140.6398836483202,0.09357,3.2885248108525724,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,high,balanced,0.21,True,-993.8830985943904,0.03278,292.95086895376517,100000
Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,high,growth,0.0,True,-1161.8183631345016,0.09357,98.10676670856242,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,high,balanced,0.21,True,-999.4137847376085,0.03278,404.57644838048304,100000
Parallel PIAP,same_asset,0.2,15.0,1.0,0.0,high,growth,0.0,True,-1175.82010020594,0.09357,207.3369232946913,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,high,balanced,0.22,True,-997.3040860935519,0.03278,531.2969041971189,100000
Parallel PIAP,same_asset,0.2,15.0,1.5,0.0,high,growth,0.0,True,-1190.266435314048,0.09357,322.0709995789015,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.03329,174.9737903110973,100000
Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,high,growth,0.01,True,-1140.6398836483202,0.09357,0.7832299644837604,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,high,balanced,0.21,True,-993.8830985943904,0.03278,290.4455741073963,100000
Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,high,growth,0.0,True,-1161.8183631345016,0.09357,95.60147186219356,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,high,balanced,0.21,True,-999.4137847376085,0.03278,402.07115353411416,100000
Parallel PIAP,same_asset,0.2,18.0,1.0,0.0,high,growth,0.0,True,-1175.82010020594,0.09357,204.83162844832245,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,high,balanced,0.22,True,-997.3040860935519,0.03278,528.7916093507499,100000
Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,high,growth,0.0,True,-1190.266435314048,0.09357,319.5657047325326,100000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,high,balanced,0.27,True,-995.3464817413321,0.045904,247.85697876570725,250000
Parallel PIAP,same_asset,0.415,12.0,0.0,0.0,high,growth,0.0,True,-1429.7883144701884,0.098452,0.29904239361850843,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,high,balanced,0.28,True,-985.2217268612351,0.045904,364.44859257558846,250000
Parallel PIAP,same_asset,0.415,12.0,0.5,0.0,high,growth,0.0,True,-1428.0898767027502,0.095348,104.63036343285438,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,high,balanced,0.25,True,-993.4557305116157,0.045904,449.0559214794724,250000
Parallel PIAP,same_asset,0.415,12.0,1.0,0.0,high,growth,0.0,True,-1422.8239034190715,0.095348,214.22252107885865,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,high,balanced,0.26,True,-991.9283162457826,0.045904,576.6299134655454,250000
Parallel PIAP,same_asset,0.415,12.0,1.5,0.0,high,growth,0.0,True,-1292.6758217850233,0.095348,329.3362668000917,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.046552,183.76110711725963,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,growth,0.0,True,-1178.5694457769846,0.094716,0.38485795274946233,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,balanced,0.21,True,-993.8830985943904,0.045904,299.5798508490359,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,growth,0.0,True,-1193.6220906520296,0.094716,104.71617899198539,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,balanced,0.21,True,-999.4137847376085,0.045904,411.5683929745052,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,growth,0.0,True,-1209.1761310311156,0.094716,214.30833663798964,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,balanced,0.22,True,-997.3040860935519,0.045904,538.6705526146067,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,growth,0.0,True,-1225.2505355833287,0.094716,329.42208235922277,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.046552,183.8255816169824,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,growth,0.0,True,-1178.5694457769846,0.094716,0.44933245247218084,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,balanced,0.21,True,-993.8830985943904,0.045904,299.64432534875857,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,growth,0.0,True,-1193.6220906520296,0.094716,104.78065349170805,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,balanced,0.21,True,-999.4137847376085,0.045904,411.63286747422785,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,growth,0.0,True,-1209.1761310311156,0.094716,214.3728111377123,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,balanced,0.22,True,-997.3040860935519,0.045904,538.7350271143293,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,growth,0.0,True,-1225.2505355833287,0.094716,329.4865568589454,250000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.0,0.0,high,growth,0.01,True,-1432.1182234110356,0.10273,7.424259596235068,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,0.5,0.0,high,growth,0.0,True,-1463.0272194234062,0.10222,102.3860694933841,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.0,0.0,high,growth,0.0,True,-1484.0298250305636,0.10222,211.76873987737372,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,12.0,1.5,0.0,high,growth,0.01,True,-1491.5746688333927,0.10118,336.1750263533343,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.0,0.0,high,growth,0.01,True,-1429.1739977568666,0.10094,4.855922505101679,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,0.5,0.0,high,growth,0.0,True,-1456.2409285513863,0.10094,99.81773240225073,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.0,0.0,high,growth,0.0,True,-1470.2426656228245,0.10094,209.20040278624043,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,15.0,1.5,0.0,high,growth,0.0,True,-1484.6890007309323,0.10094,324.09450734024847,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.0,0.0,high,growth,0.01,True,-1429.1739977568666,0.10094,2.9262928348286192,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,0.5,0.0,high,growth,0.0,True,-1456.2409285513863,0.10094,97.88810273197763,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.0,0.0,high,growth,0.0,True,-1470.2426656228245,0.10094,207.2707731159673,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,low,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,low,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,low,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,base,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,base,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,base,growth,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,high,preservation,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,high,balanced,,False,,,,100000
Parallel PIAP,same_asset,0.6,18.0,1.5,0.0,high,growth,0.0,True,-1484.6890007309323,0.10094,322.1648776699753,100000
