experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E6,Diversified,1,0.0,23,2,0.882836,0.0012607331699209417,3.482508,2.9535138439913746,23.013232674330308,250000
E6,Diversified,1,0.0,23,3,0.699344,0.0017974897859639953,3.482508,2.9535138439913746,23.013232674330308,250000
E6,Diversified,1,0.0,24,1,0.98036,0.0005439382507919073,3.633376,3.078607157052626,24.03674364401379,250000
E6,Diversified,1,0.0,24,2,0.896916,0.001191948753675711,3.633376,3.078607157052626,24.03674364401379,250000
E6,Diversified,1,0.0,24,3,0.72706,0.0017462434361637438,3.633376,3.078607157052626,24.03674364401379,250000
E6,Diversified,1,0.0,25,1,0.983276,0.0005026826153217486,3.78426,3.2066970791883165,25.03696880823588,250000
E6,Diversified,1,0.0,25,2,0.90956,0.0011242995073311025,3.78426,3.2066970791883165,25.03696880823588,250000
E6,Diversified,1,0.0,25,3,0.752968,0.0016906391984730527,3.78426,3.2066970791883165,25.03696880823588,250000
E6,Diversified,1,0.0,26,1,0.98588,0.00046250394724784815,3.935972,3.3358697586950337,26.03324338204192,250000
E6,Diversified,1,0.0,26,2,0.92058,0.0010599412062294025,3.935972,3.3358697586950337,26.03324338204192,250000
E6,Diversified,1,0.0,26,3,0.776276,0.0016336177157696087,3.935972,3.3358697586950337,26.03324338204192,250000
E6,Diversified,1,0.0,27,1,0.98802,0.0004264786983255317,4.08806,3.4666473029892155,27.019046219755054,250000
E6,Diversified,1,0.0,27,2,0.930344,0.000997900208350359,4.08806,3.4666473029892155,27.019046219755054,250000
E6,Diversified,1,0.0,27,3,0.798484,0.0015724394937545298,4.08806,3.4666473029892155,27.019046219755054,250000
E6,Diversified,1,0.0,28,1,0.989808,0.00039372342495339296,4.239956,3.594063494317975,28.030020051027623,250000
E6,Diversified,1,0.0,28,2,0.939244,0.000936418248509292,4.239956,3.594063494317975,28.030020051027623,250000
E6,Diversified,1,0.0,28,3,0.818696,0.0015102578235227182,4.239956,3.594063494317975,28.030020051027623,250000
E6,Diversified,1,0.0,29,1,0.991348,0.0003630424336039718,4.390364,3.7188428228752906,29.053494918332408,250000
E6,Diversified,1,0.0,29,2,0.94688,0.0008791491730735115,4.390364,3.7188428228752906,29.053494918332408,250000
E6,Diversified,1,0.0,29,3,0.836948,0.0014480993883143707,4.390364,3.7188428228752906,29.053494918332408,250000
E6,Diversified,1,0.0,30,1,0.99264,0.0003350586698752332,4.542468,3.8455958513594,30.070801767284987,250000
E6,Diversified,1,0.0,30,2,0.953456,0.0008257873903989149,4.542468,3.8455958513594,30.070801767284987,250000
E6,Diversified,1,0.0,30,3,0.853948,0.0013843806938236513,4.542468,3.8455958513594,30.070801767284987,250000
E6,Diversified,1,0.0,31,1,0.99382,0.0003072091670257244,4.693972,3.972286752363011,31.085345173485337,250000
E6,Diversified,1,0.0,31,2,0.959524,0.0007725254249735428,4.693972,3.972286752363011,31.085345173485337,250000
E6,Diversified,1,0.0,31,3,0.86884,0.0013232950089576247,4.693972,3.972286752363011,31.085345173485337,250000
E6,Diversified,1,0.0,32,1,0.994756,0.00028312335249853555,4.846008,4.095622846427383,32.12908579432312,250000
E6,Diversified,1,0.0,32,2,0.964916,0.0007212492459217422,4.846008,4.095622846427383,32.12908579432312,250000
E6,Diversified,1,0.0,32,3,0.88248,0.0012623924666178264,4.846008,4.095622846427383,32.12908579432312,250000
E6,Diversified,1,0.0,33,1,0.995496,0.00026248531875847244,4.998268,4.2250899005355995,33.12599729308012,250000
E6,Diversified,1,0.0,33,2,0.969404,0.0006751041797714313,4.998268,4.2250899005355995,33.12599729308012,250000
E6,Diversified,1,0.0,33,3,0.895132,0.0012010223828321626,4.998268,4.2250899005355995,33.12599729308012,250000
E6,Diversified,1,0.0,34,1,0.996136,0.0002432002089354885,5.149084,4.358515395005577,34.08407231332712,250000
E6,Diversified,1,0.0,34,2,0.973312,0.0006317861781333611,5.149084,4.358515395005577,34.08407231332712,250000
E6,Diversified,1,0.0,34,3,0.906336,0.0011421339278517668,5.149084,4.358515395005577,34.08407231332712,250000
E6,Diversified,1,0.0,35,1,0.996748,0.0002231793569650538,5.299704,4.485371453869813,35.09250967050299,250000
E6,Diversified,1,0.0,35,2,0.976844,0.000589563304113213,5.299704,4.485371453869813,35.09250967050299,250000
E6,Diversified,1,0.0,35,3,0.9168,0.0010826424023028104,5.299704,4.485371453869813,35.09250967050299,250000
E6,Diversified,1,0.0,36,1,0.997248,0.00020535811478520648,5.449412,4.6070272823651335,36.13671347427822,250000
