experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,mean_peak_annual_RnD_linear_proxy_usd_m,low_capacity_breach_probability,low_breach_half_width,base_capacity_breach_probability,base_breach_half_width,high_capacity_breach_probability,high_breach_half_width
E4,MSOG,same_indication,0.0,15.0,0.5,0.23,0.0,0.0,100000,403.66419191841766,3.420106202478349,455.2690691274047,1081.5325439500596,-940.5327014067359,-746.6047579502108,-1065.593248811859,0.38266,898.3127879103404,0.44935817162018066,318.27804625267066,0.5556203863637442,317.18903029539774,319.3670622099436,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,283.41804533333334,0.77312,0.002595838278184833,0.42718,0.003065989149328745,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.24,0.0,0.0,100000,412.9566134590361,3.425554005038918,463.2608670534414,1083.2552903834892,-929.5288149178102,-741.9430858622384,-1055.4095281629832,0.37889,889.0203663697222,0.46450748383338764,327.570467793289,0.5645674750213491,326.4639155422472,328.67702004433085,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,280.3167893333333,0.77312,0.002595838278184833,0.42718,0.003065989149328745,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.25,0.0,0.0,100000,422.2490349996545,3.4310238669770903,471.2526649794782,1084.9850126046179,-918.5249284288843,-737.281413774266,-1045.2258075141074,0.37889,879.7279448291036,0.47997683543141373,336.8628893339075,0.5735587006418054,335.73871428064956,337.98706438716545,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,277.2155333333334,0.77312,0.002595838278184833,0.42718,0.003065989149328745,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.26,0.0,0.0,100000,431.5414565402729,3.436515682957904,479.244462905515,1086.7216773036062,-907.5210419399584,-732.6197416862934,-1035.0420868652318,0.37723,870.4355232884855,0.4957764762517035,346.1553108745259,0.5825920197125941,345.01343051588924,347.2971912331626,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,274.11427733333335,0.77312,0.002595838278184833,0.42521,0.003064166837796924,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.27,0.0,0.0,100000,440.8338780808914,3.4420293478972224,487.2362608315517,1088.4652512499322,-896.5171554510327,-727.958069598321,-1024.858366216356,0.37715,861.1431017478669,0.5119170985474173,355.44773241514434,0.5916655042375145,354.2880680268388,356.6073968034499,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,271.0130213333333,0.77312,0.002595838278184833,0.42334,0.0030623909869365797,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.28,0.0,0.0,100000,450.1262996215098,3.447564756966413,495.22805875758854,1090.2157012938717,-885.5132689621068,-723.2963975103486,-1014.6746455674801,0.3771,851.8506802072483,0.5284098611179107,364.74015395576276,0.6007773343739046,363.5626303803899,365.9176775311356,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,267.91176533333334,0.77312,0.002595838278184833,0.42334,0.0030623909869365797,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.29,0.0,0.0,100000,459.41872116212824,3.4531218055969197,503.21985668362527,1091.9729943679438,-874.5093824731812,-718.6347254223762,-1004.4909249186044,0.37709,842.5582586666301,0.545266415036,374.0325754963811,0.609925791560863,372.8371209449218,375.22803004784043,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,264.8105093333333,0.77312,0.002595838278184833,0.40001,0.0030364315945132702,0.02133,0.0008955083443148925
E4,MSOG,same_indication,0.0,15.0,0.5,0.3,0.0,0.0,100000,468.7111427027467,3.4587003894847443,511.211654609662,1093.7370974883281,-863.5054959842553,-713.9730533344037,-994.3072042697283,0.37709,833.2658371260115,0.5624989310966619,383.3249970369996,0.6191092521080795,382.11154290286777,384.53845117113144,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.416868437850807,0.90862,0.6261,261.7092533333334,0.77312,0.002595838278184833,0.39972,0.003036064177876614,0.01476,0.0007474295568402416
E4,MSOG,same_indication,0.0,18.0,0.5,0.0,0.0,0.0,100000,608.3872103275061,4.554251551265359,725.2035668331566,1440.1807939353635,-1161.8183631345016,-892.4132343631248,-1266.9964479395333,0.37709,1112.0384833445644,0.5470918672685877,104.55235081844671,0.3692689922242287,103.82858359368723,105.2761180432062,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,354.74693333333335,0.38888,0.003021531483961337,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.01,0.0,0.0,100000,617.6796318681245,4.559662585919514,736.2074533220824,1441.8919133358863,-1151.132513920751,-884.4214364370881,-1255.9058227019495,0.37709,1102.746061803946,0.560128621867561,113.84477235906512,0.37621169432309315,113.10739743819185,114.58214727993838,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,351.64567733333337,0.38888,0.003021531483961337,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.02,0.0,0.0,100000,626.9720534087428,4.565090287364146,747.2113398110082,1443.6083032383287,-1140.4466647070005,-876.4296385110513,-1244.815197464366,0.37563,1093.4536402633278,0.5733869551687204,123.13719389968354,0.3833035590671663,122.38591892391189,123.88846887545519,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,348.5444213333334,0.38888,0.003021531483961337,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.03,0.0,0.0,100000,636.2644749493612,4.570534596221721,755.9652514832871,1445.3299448658654,-1132.010790309897,-868.4378405850146,-1269.267661789375,0.37563,1084.161218722709,0.5868725646716715,132.42961544030197,0.39053646047790463,131.66416397776527,133.19506690283868,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,345.4431653333333,0.38229,0.003011929875719951,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.04,0.0,0.0,100000,645.5568964899797,4.57599545321603,763.9570494093239,1447.0568194737132,-1124.3370296590356,-860.4460426589778,-1259.0839411404993,0.3751,1074.8687971820905,0.6005913448993885,141.72203698092042,0.3979027075210879,140.9421476741791,142.50192628766175,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,342.3419093333334,0.38028,0.0030088848670870743,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.05,0.0,0.0,100000,654.8493180305983,4.58147279917374,771.9488473353607,1448.7889083496211,-1116.663269008174,-852.454244732941,-1248.9002204916235,0.3751,1065.5763756414724,0.6145493959889846,151.01445852153887,0.40539503137503313,150.2198842600438,151.80903278303393,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,339.24065333333334,0.37918,0.0030071952880186548,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,MSOG,same_indication,0.0,18.0,0.5,0.06,0.0,0.0,100000,664.1417395712167,4.586966575025907,779.9406452613974,1450.526192814349,-1108.9895083573126,-844.4624468069043,-1238.7164998427475,0.37502,1056.2839541008539,0.6287530327359346,160.3068800621573,0.4130065706444207,159.49738718369423,161.11637294062035,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.416868437850807,0.90862,0.6261,336.13939733333336,0.37752,0.0030046144716142204,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
