strategy,topology,rho,loe_year,acceleration_years,cannibalization,capacity_profile,risk_policy_profile,minimum_synergy,solution_exists,binding_P5_NPV_usd_m,binding_capacity_breach_probability,delta_eNPV_at_frontier_usd_m,n_runs
MSOG,same_indication,0.0,18.0,0.0,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,high,balanced,0.2,True,-961.5022449734774,0.0216,122.46100954114998,100000
MSOG,same_indication,0.0,18.0,0.0,0.1,high,growth,0.1,True,-1070.035845375231,0.05673,30.643975066950365,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,high,balanced,0.2,True,-961.5022449734774,0.0216,30.70142043027619,100000
MSOG,same_indication,0.0,18.0,0.0,0.25,high,growth,0.2,True,-961.5022449734774,0.0216,30.70142043027619,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,high,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.0,0.5,high,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,high,balanced,0.2,True,-973.5443608735134,0.0216,290.4007816308153,100000
MSOG,same_indication,0.0,18.0,0.5,0.0,high,growth,0.0,True,-1161.8183631345016,0.09533,104.55235081844671,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,high,balanced,0.2,True,-973.5443608735134,0.0216,225.6809229665111,100000
MSOG,same_indication,0.0,18.0,0.5,0.1,high,growth,0.0,True,-1161.8183631345016,0.09533,39.83249215414252,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,high,balanced,0.2,True,-973.5443608735134,0.0216,128.60113497005491,100000
MSOG,same_indication,0.0,18.0,0.5,0.25,high,growth,0.1,True,-1078.2944657538667,0.05673,35.67691956387059,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,high,balanced,0.3,True,-863.5054959842553,0.01476,59.72570371547876,100000
MSOG,same_indication,0.0,18.0,0.5,0.5,high,growth,0.3,True,-863.5054959842553,0.01476,59.72570371547876,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,high,balanced,0.2,True,-985.9875931767822,0.0216,402.513885709511,100000
MSOG,same_indication,0.0,18.0,1.0,0.0,high,growth,0.0,True,-1175.82010020594,0.09533,214.37682036299512,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,high,balanced,0.2,True,-985.9875931767822,0.0216,334.0741126017242,100000
MSOG,same_indication,0.0,18.0,1.0,0.1,high,growth,0.0,True,-1175.82010020594,0.09533,145.9370472552083,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,high,balanced,0.2,True,-985.9875931767822,0.0216,231.4144529400441,100000
MSOG,same_indication,0.0,18.0,1.0,0.25,high,growth,0.0,True,-1175.82010020594,0.09533,43.277387593528246,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,high,balanced,0.2,True,-985.9875931767822,0.0216,60.31502017057732,100000
MSOG,same_indication,0.0,18.0,1.0,0.5,high,growth,0.2,True,-985.9875931767822,0.0216,60.31502017057732,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,high,balanced,0.2,True,-998.8471168185526,0.0216,520.2375225863744,100000
MSOG,same_indication,0.0,18.0,1.5,0.0,high,growth,0.0,True,-1190.266435314048,0.09533,329.7347224210436,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,high,balanced,0.2,True,-998.8471168185526,0.0216,447.89627029582726,100000
MSOG,same_indication,0.0,18.0,1.5,0.1,high,growth,0.0,True,-1190.266435314048,0.09533,257.3934701304963,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,high,balanced,0.2,True,-998.8471168185526,0.0216,339.3843918600065,100000
MSOG,same_indication,0.0,18.0,1.5,0.25,high,growth,0.0,True,-1190.266435314048,0.09533,148.8815916946756,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,high,balanced,0.2,True,-998.8471168185526,0.0216,158.53126113363848,100000
MSOG,same_indication,0.0,18.0,1.5,0.5,high,growth,0.1,True,-1091.0960982346623,0.05673,63.27986105097301,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.02745,181.6969818666477,100000
MSOG,same_indication,0.1,12.0,0.0,0.0,high,growth,0.1,True,-1072.1868039690485,0.05789,90.00119903082229,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,high,balanced,0.2,True,-996.1278265476358,0.02745,147.58808102329843,100000
MSOG,same_indication,0.1,12.0,0.0,0.1,high,growth,0.1,True,-1072.1868039690485,0.05789,55.89229818747305,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,high,balanced,0.2,True,-996.1278265476358,0.02745,96.4247297582746,100000
MSOG,same_indication,0.1,12.0,0.0,0.25,high,growth,0.1,True,-1072.1868039690485,0.05789,4.7289469224491905,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,high,balanced,0.2,True,-996.1278265476358,0.02745,11.152477649901469,100000
MSOG,same_indication,0.1,12.0,0.0,0.5,high,growth,0.2,True,-996.1278265476358,0.02745,11.152477649901469,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,high,balanced,0.3,True,-894.9853589993636,0.01951,380.83497483905273,100000
MSOG,same_indication,0.1,12.0,0.5,0.0,high,growth,0.0,True,-1161.8183631345016,0.0938,102.43535134650944,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,high,balanced,0.3,True,-894.9853589993636,0.01951,342.7550233266301,100000
MSOG,same_indication,0.1,12.0,0.5,0.1,high,growth,0.0,True,-1161.8183631345016,0.0938,64.35539983408695,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,high,balanced,0.3,True,-894.9853589993636,0.01951,285.63509605799646,100000
MSOG,same_indication,0.1,12.0,0.5,0.25,high,growth,0.0,True,-1161.8183631345016,0.0938,7.235472565453246,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,high,balanced,0.3,True,-894.9853589993636,0.01951,190.4352172769403,100000
MSOG,same_indication,0.1,12.0,0.5,0.5,high,growth,0.1,True,-1078.2944657538667,0.05789,4.835468281911468,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,high,balanced,0.3,True,-897.7425458272387,0.01951,493.6393381517066,100000
MSOG,same_indication,0.1,12.0,1.0,0.0,high,growth,0.0,True,-1175.82010020594,0.0938,211.81635248487487,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,high,balanced,0.3,True,-897.7425458272387,0.01951,451.3945135610281,100000
MSOG,same_indication,0.1,12.0,1.0,0.1,high,growth,0.0,True,-1175.82010020594,0.0938,169.57152789419635,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,high,balanced,0.3,True,-897.7425458272387,0.01951,388.02727667501046,100000
MSOG,same_indication,0.1,12.0,1.0,0.25,high,growth,0.0,True,-1175.82010020594,0.0938,106.20429100817864,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,high,balanced,0.3,True,-897.7425458272387,0.01951,282.41521519831423,100000
MSOG,same_indication,0.1,12.0,1.0,0.5,high,growth,0.0,True,-1175.82010020594,0.0938,0.5922295314824574,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,high,balanced,0.3,True,-910.1342776246611,0.01951,612.0703593968443,100000
MSOG,same_indication,0.1,12.0,1.5,0.0,high,growth,0.0,True,-1190.266435314048,0.0938,326.70869557282447,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,high,balanced,0.3,True,-910.1342776246611,0.01951,565.4573790701853,100000
MSOG,same_indication,0.1,12.0,1.5,0.1,high,growth,0.0,True,-1190.266435314048,0.0938,280.0957152461654,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,low,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,low,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,low,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,base,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,base,balanced,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,base,growth,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,high,preservation,,False,,,,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,high,balanced,0.3,True,-910.1342776246611,0.01951,495.5379085801968,100000
MSOG,same_indication,0.1,12.0,1.5,0.25,high,growth,0.0,True,-1190.266435314048,0.0938,210.17624475617689,100000
