experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,low_capacity_breach_probability,base_capacity_breach_probability,high_capacity_breach_probability
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,0.36,0.0,250000,193.1413617731438,2.725802406555313,-559.4006505566923,1362.9012032776564,-1178.5694457769846,-884.1468803601001,-1596.8083643620653,0.5761,1100.4234782191143,0.17551548617057575,108.98088255653056,2.8156655889359605,103.46217800221608,114.49958711084504,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.0,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,0.37,0.0,250000,196.15791801213777,2.733619721553413,-559.4006505566923,1366.8098607767065,-1178.5694457769846,-884.1468803601001,-1596.8083643620653,0.5761,1100.4234782191143,0.17825675469010593,111.9974387955245,2.8217085977951974,106.46688994384591,117.52798764720309,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.0,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,0.38,0.0,250000,199.17447425113164,2.741440147232042,-559.4006505566923,1370.720073616021,-1178.5694457769846,-884.1468803601001,-1596.8083643620653,0.5761,1100.4234782191143,0.180998023209636,115.01399503451839,2.8277633191855784,109.47157892891465,120.55641114012212,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.0,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,0.39,0.0,250000,202.19103049012557,2.7492636570457134,-559.4006505566923,1374.6318285228567,-1178.5694457769846,-884.1468803601001,-1596.8083643620653,0.5761,1100.4234782191143,0.18373929172916617,118.03055127351232,2.833829678032608,112.4762451045684,123.58485744245623,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.0,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,0.4,0.0,250000,205.20758672911953,2.7570902247398354,-559.4006505566923,1378.5451123699177,-1178.5694457769846,-884.1468803601001,-1596.8083643620653,0.5761,1100.4234782191143,0.18648056024869636,121.04710751250624,2.839907599759577,115.48088861697747,126.61332640803502,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.0,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.0,0.0,250000,188.87665820859863,2.730338083383719,-559.4006505566923,1365.1690416918595,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.16993494773816117,104.71617899198539,2.819201027629572,99.19054497783142,110.24181300613935,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.01,0.0,250000,192.09662894227006,2.7386737837498756,-559.4006505566923,1369.3368918749377,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.1728320000448604,107.9361497256568,2.8256486819148425,102.39787830910372,113.47442114220989,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.02,0.0,250000,195.3165996759415,2.7470130744488936,-559.4006505566923,1373.506537224447,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.17572905235155964,111.15612045932822,2.832109674111768,105.60518549806916,116.70705542058728,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.03,0.0,250000,198.5365704096129,2.755355922881543,-559.4006505566923,1377.6779614407715,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.17862610465825884,114.37609119299964,2.8385839131438,108.81246672323779,119.93971566276149,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.04,0.0,250000,201.75654114328432,2.7637022968283977,-559.4006505566923,1381.8511484141989,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.18152315696495808,117.59606192667104,2.84507130857752,112.01972216185911,123.17240169148297,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.05,0.0,250000,204.97651187695575,2.7720521644445384,-559.4006505566923,1386.0260822222692,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.1844202092716573,120.81603266034249,2.851571770619523,115.22695198992822,126.40511333075675,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.06,0.0,250000,208.19648261062719,2.7804054942543304,-559.4006505566923,1390.2027471271651,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.5761,1111.4644793348994,0.18731726157835654,124.03600339401387,2.8580852101132765,118.43415638219186,129.6378504058359,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.07,0.0,250000,211.4164533442986,2.7887622551462883,-559.4006505566923,1394.381127573144,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.567004,1111.4644793348994,0.19021431388505575,127.25597412768533,2.864611538535944,121.64133551215488,132.8706127432158,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.08,0.0,250000,214.63642407796996,2.797122416368022,-559.4006505566923,1398.561208184011,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.567004,1111.4644793348994,0.19311136619175492,130.4759448613567,2.8711506679951873,124.84848955208614,136.10340017062728,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.09,0.0,250000,217.85639481164145,2.8054859475212637,-559.4006505566923,1402.742973760632,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.1960084184984542,133.6959155950282,2.8777025112259405,128.05561867302535,139.33621251703104,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.1,0.0,250000,221.07636554531285,2.8138528185569713,-559.4006505566923,1406.9264092784856,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.19890547080515342,136.9158863286996,2.8842669815871553,131.26272304478877,142.56904961261043,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.11,0.0,250000,224.2963362789843,2.8222229997705117,-559.4006505566923,1411.1114998852559,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.20180252311185265,140.135857062371,2.8908439930585335,134.46980283597628,145.80191128876572,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.12,0.0,250000,227.51630701265574,2.830596461796921,-559.4006505566923,1415.2982308984606,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.20469957541855188,143.35582779604243,2.897433460237225,137.67685821397748,149.03479737810738,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.13,0.0,250000,230.73627774632712,2.8389731756062364,-559.4006505566923,1419.4865878031183,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.2075966277252511,146.57579852971386,2.904035298334516,140.8838893449782,152.26770771444953,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.14,0.0,250000,233.95624847999852,2.847353112498904,-559.4006505566923,1423.676556249452,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.553344,1111.4644793348994,0.2104936800319503,149.79576926338527,2.9106494231724906,144.0908963939672,155.50064213280334,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.15,0.0,250000,237.17621921366998,2.8557362441012586,-559.4006505566923,1427.8681220506294,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.551644,1111.4644793348994,0.21339073233864955,153.01573999705673,2.9172757511806777,147.2978795247426,158.73360046937086,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.16,0.0,250000,240.39618994734138,2.8641225423610726,-559.4006505566923,1432.0612711805363,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.551644,1111.4644793348994,0.21628778464534876,156.23571073072816,2.9239141993926823,150.5048388999185,161.96658256153782,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.17,0.0,250000,243.61616068101284,2.8725119795431797,-559.4006505566923,1436.2559897715898,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.549184,1111.4644793348994,0.21918483695204802,159.4556814643996,2.9305646854427976,153.7117746809317,165.19958824786747,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.18,0.0,250000,246.83613141468425,2.8809045282251584,-559.4006505566923,1440.4522641125793,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.549184,1111.4644793348994,0.22208188925874722,162.67565219807094,2.937227127562604,156.91868702804823,168.43261736809364,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.19,0.0,250000,250.05610214835565,2.8893001612930944,-559.4006505566923,1444.6500806465472,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.549184,1111.4644793348994,0.22497894156544643,165.89562293174237,2.9439014445775546,160.12557610037035,171.66566976311438,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.2,0.0,250000,253.2760728820271,2.8976988519373963,-559.4006505566923,1448.8494259686981,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.549184,1111.4644793348994,0.2278759938721457,169.11559366541383,2.9505875559035504,163.33244205584288,174.89874527498478,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.21,0.0,250000,256.4960436156985,2.9061005736486885,-559.4006505566923,1453.0502868243443,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.549184,1111.4644793348994,0.2307730461788449,172.33556439908523,2.957285381543501,166.53928505125998,178.13184374691048,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.22,0.0,250000,259.7160143493699,2.9145053002137593,-559.4006505566923,1457.2526501068796,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.548636,1111.4644793348994,0.2336700984855441,175.5555351327567,2.963994842083876,169.74610524227228,181.3649650232411,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.586388,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.23,0.0,250000,262.9359850830413,2.922913005711576,-559.4006505566923,1461.456502855788,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.548636,1111.4644793348994,0.2365671507922433,178.7755058664281,2.970715858691247,172.95290278339326,184.59810894946293,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.563632,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.24,0.0,250000,266.1559558167128,2.9313236645093625,-559.4006505566923,1465.6618322546813,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.23946420309894256,181.9954766000995,2.977448353108827,176.15967782800618,187.8312753721928,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.563632,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.25,0.0,250000,269.3759265503842,2.9397372512587308,-559.4006505566923,1469.8686256293654,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.24236125540564177,185.21544733377092,2.9841922476529854,179.36643052837107,191.06446413917078,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.563632,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.26,0.0,250000,272.59589728405564,2.9481537408918834,-559.4006505566923,1474.0768704459417,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.24525830771234103,188.43541806744238,2.9909474652097816,182.57316103563122,194.29767509925355,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.27,0.0,250000,275.81586801772704,2.9565731086178646,-559.4006505566923,1478.2865543089324,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.24815536001904023,191.65538880111376,2.997713929231471,185.77986949982008,197.53090810240744,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.28,0.0,250000,279.03583875139844,2.964995329918873,-559.4006505566923,1482.4976649594366,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.25105241232573944,194.87535953478522,3.0044915637330187,188.9865560698685,200.76416299970194,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.29,0.0,250000,282.25580948506985,2.9734203805466324,-559.4006505566923,1486.7101902733161,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2539494646324386,198.09533026845656,3.0112802932886042,192.1932208936109,203.99743964330222,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.3,0.0,250000,285.4757802187413,2.981848236518814,-559.4006505566923,1490.9241182594071,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2568465169391379,201.31530100212802,3.0180800430281267,195.3998641177929,207.23073788646315,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.31,0.0,250000,288.6957509524127,2.9902788741155177,-559.4006505566923,1495.1394370577589,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2597435692458371,204.53527173579945,3.024890738633701,198.6064858880774,210.4640575835215,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.32,0.0,250000,291.91572168608417,2.9987122698758055,-559.4006505566923,1499.3561349379027,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.26264062155253637,207.7552424694709,3.031712306336164,201.813086349052,213.69739858988976,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.33,0.0,250000,295.1356924197555,3.0071484005942852,-559.4006505566923,1503.5742002971426,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2655376738592355,210.9752132031423,3.038544672911569,205.0196656442356,216.93076076204898,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.34,0.0,250000,298.35566315342703,3.0155872433177517,-559.4006505566923,1507.793621658876,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.26843472616593483,214.19518393681375,3.0453877656776878,208.22622391608547,220.16414395754202,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.35,0.0,250000,301.5756338870984,3.024028775341874,-559.4006505566923,1512.0143876709371,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.27133177847263396,217.41515467048512,3.052241512490505,211.43276130600373,223.39754803496652,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.36,0.0,250000,304.79560462076984,3.0324729742079355,-559.4006505566923,1516.2364871039676,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.27422883077933324,220.63512540415655,3.059105841740728,214.63927795434472,226.6309728539684,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.37,0.0,250000,308.0155753544413,3.0409198176996206,-559.4006505566923,1520.4599088498103,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2771258830860325,223.85509613782799,3.0659806823502804,217.84577400042144,229.86441827523453,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.38,0.0,250000,311.23554608811264,3.049369283839856,-559.4006505566923,1524.684641919928,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.28002293539273165,227.07506687149942,3.0728659637688174,221.05224958251253,233.0978841604863,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.39,0.0,250000,314.45551682178416,3.057821350887691,-559.4006505566923,1528.9106754438455,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.28291998769943094,230.29503760517088,3.0797616159702303,224.25870483786923,236.33137037247252,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,0.4,0.0,250000,317.67548755545556,3.066275997335233,-559.4006505566923,1533.1379986676166,-1193.6220906520296,-892.4132343631248,-1631.8883711438768,0.547688,1111.4644793348994,0.2858170400061302,233.51500833884225,3.0866675694491605,227.4651399027219,239.5648767749626,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.416446295561727,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.0,0.0,250000,298.4688158546029,3.0318686340859466,-559.4006505566923,1515.9343170429734,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.2658074978705649,214.30833663798964,3.0585914165090387,208.31349746163193,220.30317581434736,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.563632,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.01,0.0,250000,301.90212951013814,3.0408652827982654,-559.4006505566923,1520.4326413991328,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.26886510544531145,217.74165029352488,3.06591172004315,211.7324633222403,223.75083726480946,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.02,0.0,250000,305.3354431656734,3.049864970866583,-559.4006505566923,1524.9324854332915,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.271922713020058,221.17496394906007,3.0732439401503386,215.15140582636542,227.19852207175472,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.03,0.0,250000,308.7687568212087,3.0588676714640552,-559.4006505566923,1529.4338357320275,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.27498032059480454,224.60827760459537,3.080587991741393,218.57032514078224,230.6462300684085,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.04,0.0,250000,312.2020704767439,3.0678733580698037,-559.4006505566923,1533.9366790349018,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.2780379281695511,228.0415912601306,3.0879437903999194,221.98922143094674,234.09396108931443,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.559472,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.05,0.0,250000,315.6353841322791,3.0768820044647,-559.4006505566923,1538.44100223235,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.28109553574429763,231.47490491566586,3.0953112523775745,225.40809486100582,237.5417149703259,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.06,0.0,250000,319.06869778781436,3.085893584727217,-559.4006505566923,1542.9467923636084,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.2841531433190441,234.9082185712011,3.1026902945893085,228.82694559380607,240.98949154859613,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.07,0.0,250000,322.5020114433496,3.094908073229337,-559.4006505566923,1547.4540366146684,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.28721075089379067,238.34153222673638,3.110080834608614,232.24577379090348,244.43729066256927,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.08,0.0,250000,325.9353250988849,3.1039254446325413,-559.4006505566923,1551.9627223162706,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.29026835846853727,241.77484588227162,3.1174827906627796,235.66457961257257,247.88511215197067,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.09,0.0,250000,329.36863875442015,3.1129456738838486,-559.4006505566923,1556.4728369419242,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.2933259660432838,245.20815953780686,3.12489608162816,239.08336321781567,251.33295585779805,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
